"","artist_name","Valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","album_name","album_release_year"
"184","Taylor Swift",0.247,0.395,0.234,-9.704,0.0382,0.88,0.107,86.478,"cardigan - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"185","Taylor Swift",0.614,0.64,0.618,-11.715,0.0379,0.743,0.0574,147.948,"the last great american dynasty - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"186","Taylor Swift",0.108,0.359,0.305,-10.295,0.0306,0.848,0.111,151.956,"exile (feat. Bon Iver) - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"187","Taylor Swift",0.168,0.531,0.172,-12.34,0.0351,0.946,0.0615,129.007,"my tears ricochet - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"188","Taylor Swift",0.109,0.509,0.386,-8.434,0.0272,0.78,0.118,109.993,"mirrorball - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"189","Taylor Swift",0.363,0.694,0.449,-11.49,0.0301,0.914,0.1,94.963,"seven - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"190","Taylor Swift",0.545,0.554,0.663,-8.961,0.0324,0.5,0.791,89.977,"august - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"191","Taylor Swift",0.157,0.435,0.332,-11.611,0.031,0.928,0.0867,68.097,"this is me trying - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"192","Taylor Swift",0.435,0.489,0.235,-10.274,0.0356,0.883,0.113,117.699,"illicit affairs - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"193","Taylor Swift",0.351,0.59,0.282,-10.542,0.0281,0.942,0.11,83.438,"invisible string - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"194","Taylor Swift",0.346,0.663,0.465,-10.463,0.0408,0.887,0.109,141.834,"mad woman - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"195","Taylor Swift",0.113,0.524,0.2,-13.004,0.0274,0.916,0.068,93.87,"epiphany - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"196","Taylor Swift",0.518,0.538,0.316,-9.5,0.0299,0.841,0.119,95.68,"betty - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"197","Taylor Swift",0.513,0.619,0.344,-11.472,0.0647,0.93,0.0734,149.897,"peace - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"198","Taylor Swift",0.483,0.682,0.155,-13.083,0.0394,0.962,0.18,118.832,"hoax - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"199","Taylor Swift",0.112,0.606,0.221,-11.767,0.0468,0.794,0.0888,89.844,"the lakes - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"200","Taylor Swift",0.171,0.765,0.348,-6.963,0.0579,0.764,0.108,140.016,"the 1","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"201","Taylor Swift",0.551,0.613,0.581,-8.588,0.0424,0.537,0.25,130.033,"cardigan","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"202","Taylor Swift",0.713,0.684,0.661,-8.507,0.0407,0.473,0.109,147.909,"the last great american dynasty","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"203","Taylor Swift",0.152,0.298,0.38,-8.426,0.0287,0.778,0.11,75.602,"exile (feat. Bon Iver)","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"204","Taylor Swift",0.112,0.469,0.263,-10.63,0.0329,0.806,0.0749,129.86,"my tears ricochet","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"205","Taylor Swift",0.379,0.553,0.413,-10.037,0.0334,0.687,0.0594,110.107,"mirrorball","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"206","Taylor Swift",0.415,0.596,0.488,-10.769,0.0274,0.9,0.091,94.922,"seven","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"207","Taylor Swift",0.403,0.532,0.623,-9.208,0.0331,0.538,0.0925,89.937,"august","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"208","Taylor Swift",0.412,0.515,0.476,-9.843,0.0328,0.314,0.171,135.886,"this is me trying","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"209","Taylor Swift",0.46,0.559,0.31,-10.445,0.0338,0.881,0.106,119.845,"illicit affairs","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"210","Taylor Swift",0.45,0.653,0.452,-11.143,0.055,0.838,0.108,83.433,"invisible string","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"211","Taylor Swift",0.533,0.596,0.709,-8.938,0.0431,0.649,0.114,141.978,"mad woman","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"212","Taylor Swift",0.106,0.175,0.267,-13.69,0.0302,0.731,0.0858,94.203,"epiphany","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"213","Taylor Swift",0.467,0.59,0.379,-8.717,0.0255,0.544,0.0983,96.029,"betty","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"214","Taylor Swift",0.334,0.651,0.269,-12.912,0.0983,0.918,0.0918,150.033,"peace","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"215","Taylor Swift",0.429,0.662,0.181,-15.065,0.0415,0.966,0.133,118.819,"hoax","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"216","Taylor Swift",0.287,0.509,0.262,-11.531,0.0311,0.85,0.0851,89.846,"the lakes - bonus track","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"217","Taylor Swift",0.161,0.701,0.253,-10.759,0.0374,0.895,0.105,139.653,"the 1 - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"218","Taylor Swift",0.247,0.395,0.234,-9.704,0.0382,0.88,0.107,86.478,"cardigan - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"219","Taylor Swift",0.536,0.642,0.623,-11.76,0.041,0.747,0.0542,147.936,"the last great american dynasty - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"220","Taylor Swift",0.108,0.359,0.305,-10.295,0.0306,0.848,0.111,151.956,"exile (feat. Bon Iver) - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"221","Taylor Swift",0.168,0.531,0.172,-12.34,0.0351,0.946,0.0615,129.007,"my tears ricochet - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"222","Taylor Swift",0.109,0.509,0.386,-8.434,0.0272,0.78,0.118,109.993,"mirrorball - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"223","Taylor Swift",0.363,0.694,0.449,-11.49,0.0301,0.914,0.1,94.963,"seven - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"224","Taylor Swift",0.545,0.554,0.663,-8.961,0.0324,0.5,0.791,89.977,"august - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"225","Taylor Swift",0.157,0.435,0.332,-11.611,0.031,0.928,0.0867,68.097,"this is me trying - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"226","Taylor Swift",0.435,0.489,0.235,-10.274,0.0356,0.883,0.113,117.699,"illicit affairs - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"227","Taylor Swift",0.351,0.59,0.282,-10.542,0.0281,0.942,0.11,83.438,"invisible string - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"228","Taylor Swift",0.343,0.666,0.457,-10.46,0.0405,0.903,0.118,141.849,"mad woman - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"229","Taylor Swift",0.113,0.524,0.2,-13.004,0.0274,0.916,0.068,93.87,"epiphany - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"230","Taylor Swift",0.542,0.581,0.313,-9.597,0.0298,0.844,0.18,95.802,"betty - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"231","Taylor Swift",0.519,0.595,0.355,-11.068,0.0607,0.934,0.0745,149.897,"peace - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"232","Taylor Swift",0.483,0.682,0.155,-13.083,0.0394,0.962,0.18,118.832,"hoax - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"233","Taylor Swift",0.112,0.606,0.221,-11.767,0.0468,0.794,0.0888,89.844,"the lakes - the long pond studio sessions","folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition]",2020
"234","Taylor Swift",0.163,0.78,0.361,-6.942,0.048,0.75,0.108,139.902,"the 1","folklore (deluxe version)",2020
"235","Taylor Swift",0.534,0.612,0.58,-8.572,0.0419,0.525,0.26,130.045,"cardigan","folklore (deluxe version)",2020
"236","Taylor Swift",0.701,0.688,0.653,-8.558,0.0403,0.481,0.106,147.991,"the last great american dynasty","folklore (deluxe version)",2020
"237","Taylor Swift",0.16,0.31,0.374,-8.464,0.0275,0.761,0.11,75.938,"exile (feat. Bon Iver)","folklore (deluxe version)",2020
"238","Taylor Swift",0.112,0.456,0.265,-10.663,0.0328,0.814,0.0679,129.947,"my tears ricochet","folklore (deluxe version)",2020
"239","Taylor Swift",0.347,0.549,0.417,-10.064,0.035,0.686,0.0604,110.137,"mirrorball","folklore (deluxe version)",2020
"240","Taylor Swift",0.374,0.602,0.494,-10.813,0.0277,0.888,0.0902,94.955,"seven","folklore (deluxe version)",2020
"241","Taylor Swift",0.42,0.387,0.634,-9.222,0.0363,0.553,0.0931,89.567,"august","folklore (deluxe version)",2020
"242","Taylor Swift",0.408,0.511,0.478,-9.837,0.0322,0.312,0.147,135.882,"this is me trying","folklore (deluxe version)",2020
"243","Taylor Swift",0.44,0.529,0.304,-10.567,0.0356,0.862,0.108,119.58,"illicit affairs","folklore (deluxe version)",2020
"244","Taylor Swift",0.454,0.651,0.459,-11.128,0.0507,0.859,0.105,83.455,"invisible string","folklore (deluxe version)",2020
"245","Taylor Swift",0.451,0.593,0.7,-9.016,0.0492,0.67,0.116,141.898,"mad woman","folklore (deluxe version)",2020
"246","Taylor Swift",0.103,0.317,0.254,-13.679,0.0286,0.727,0.0867,93.933,"epiphany","folklore (deluxe version)",2020
"247","Taylor Swift",0.476,0.595,0.376,-8.767,0.0256,0.589,0.0989,95.946,"betty","folklore (deluxe version)",2020
"248","Taylor Swift",0.328,0.644,0.284,-12.879,0.0821,0.916,0.0909,150.072,"peace","folklore (deluxe version)",2020
"249","Taylor Swift",0.404,0.676,0.178,-15.01,0.0394,0.964,0.135,118.84,"hoax","folklore (deluxe version)",2020
"250","Taylor Swift",0.268,0.313,0.258,-11.532,0.0383,0.842,0.0948,179.947,"the lakes - bonus track","folklore (deluxe version)",2020
"251","Taylor Swift",0.171,0.765,0.348,-6.963,0.0579,0.764,0.108,140.016,"the 1","folklore (deluxe version)",2020
"252","Taylor Swift",0.551,0.613,0.581,-8.588,0.0424,0.537,0.25,130.033,"cardigan","folklore (deluxe version)",2020
"253","Taylor Swift",0.713,0.684,0.661,-8.507,0.0407,0.473,0.109,147.909,"the last great american dynasty","folklore (deluxe version)",2020
"254","Taylor Swift",0.152,0.298,0.38,-8.426,0.0287,0.778,0.11,75.602,"exile (feat. Bon Iver)","folklore (deluxe version)",2020
"255","Taylor Swift",0.112,0.469,0.263,-10.63,0.0329,0.806,0.0749,129.86,"my tears ricochet","folklore (deluxe version)",2020
"256","Taylor Swift",0.379,0.553,0.413,-10.037,0.0334,0.687,0.0594,110.107,"mirrorball","folklore (deluxe version)",2020
"257","Taylor Swift",0.415,0.596,0.488,-10.769,0.0274,0.9,0.091,94.922,"seven","folklore (deluxe version)",2020
"258","Taylor Swift",0.403,0.532,0.623,-9.208,0.0331,0.538,0.0925,89.937,"august","folklore (deluxe version)",2020
"259","Taylor Swift",0.412,0.515,0.476,-9.843,0.0328,0.314,0.171,135.886,"this is me trying","folklore (deluxe version)",2020
"260","Taylor Swift",0.46,0.559,0.31,-10.445,0.0338,0.881,0.106,119.845,"illicit affairs","folklore (deluxe version)",2020
"261","Taylor Swift",0.45,0.653,0.452,-11.143,0.055,0.838,0.108,83.433,"invisible string","folklore (deluxe version)",2020
"262","Taylor Swift",0.533,0.596,0.709,-8.938,0.0431,0.649,0.114,141.978,"mad woman","folklore (deluxe version)",2020
"263","Taylor Swift",0.106,0.175,0.267,-13.69,0.0302,0.731,0.0858,94.203,"epiphany","folklore (deluxe version)",2020
"264","Taylor Swift",0.467,0.59,0.379,-8.717,0.0255,0.544,0.0983,96.029,"betty","folklore (deluxe version)",2020
"265","Taylor Swift",0.334,0.651,0.269,-12.912,0.0983,0.918,0.0918,150.033,"peace","folklore (deluxe version)",2020
"266","Taylor Swift",0.429,0.662,0.181,-15.065,0.0415,0.966,0.133,118.819,"hoax","folklore (deluxe version)",2020
"267","Taylor Swift",0.287,0.509,0.262,-11.531,0.0311,0.85,0.0851,89.846,"the lakes - bonus track","folklore (deluxe version)",2020
"268","Taylor Swift",0.172,0.777,0.357,-6.942,0.0522,0.757,0.108,139.883,"the 1","folklore",2020
"269","Taylor Swift",0.551,0.613,0.581,-8.588,0.0424,0.537,0.25,130.033,"cardigan","folklore",2020
"270","Taylor Swift",0.706,0.686,0.662,-8.505,0.0413,0.467,0.109,147.922,"the last great american dynasty","folklore",2020
"271","Taylor Swift",0.152,0.298,0.38,-8.426,0.0287,0.778,0.11,75.602,"exile (feat. Bon Iver)","folklore",2020
"272","Taylor Swift",0.111,0.456,0.263,-10.63,0.0332,0.806,0.0749,129.86,"my tears ricochet","folklore",2020
"273","Taylor Swift",0.379,0.553,0.413,-10.037,0.0334,0.687,0.0594,110.107,"mirrorball","folklore",2020
"274","Taylor Swift",0.415,0.596,0.488,-10.769,0.0274,0.9,0.091,94.926,"seven","folklore",2020
"275","Taylor Swift",0.403,0.532,0.623,-9.208,0.0331,0.538,0.0925,89.937,"august","folklore",2020
"276","Taylor Swift",0.412,0.515,0.476,-9.843,0.0328,0.314,0.171,135.886,"this is me trying","folklore",2020
"277","Taylor Swift",0.46,0.559,0.31,-10.445,0.0338,0.881,0.106,119.845,"illicit affairs","folklore",2020
"278","Taylor Swift",0.45,0.653,0.452,-11.143,0.055,0.838,0.108,83.433,"invisible string","folklore",2020
"279","Taylor Swift",0.506,0.592,0.699,-8.995,0.0471,0.655,0.114,141.916,"mad woman","folklore",2020
"280","Taylor Swift",0.113,0.354,0.267,-13.69,0.0281,0.731,0.0858,94.219,"epiphany","folklore",2020
"281","Taylor Swift",0.502,0.593,0.377,-8.761,0.0253,0.6,0.0976,95.939,"betty","folklore",2020
"282","Taylor Swift",0.339,0.647,0.272,-12.906,0.0916,0.918,0.0918,150.044,"peace","folklore",2020
"283","Taylor Swift",0.429,0.662,0.181,-15.065,0.0415,0.966,0.133,118.819,"hoax","folklore",2020
"284","Taylor Swift",0.171,0.765,0.348,-6.963,0.0579,0.764,0.108,140.015,"the 1","folklore",2020
"285","Taylor Swift",0.551,0.613,0.581,-8.588,0.0424,0.537,0.25,130.033,"cardigan","folklore",2020
"286","Taylor Swift",0.713,0.684,0.661,-8.507,0.0407,0.473,0.109,147.909,"the last great american dynasty","folklore",2020
"287","Taylor Swift",0.152,0.298,0.38,-8.426,0.0287,0.778,0.11,75.602,"exile (feat. Bon Iver)","folklore",2020
"288","Taylor Swift",0.111,0.456,0.263,-10.63,0.0332,0.806,0.0749,129.86,"my tears ricochet","folklore",2020
"289","Taylor Swift",0.379,0.553,0.413,-10.037,0.0334,0.687,0.0594,110.107,"mirrorball","folklore",2020
"290","Taylor Swift",0.415,0.596,0.488,-10.769,0.0274,0.9,0.091,94.926,"seven","folklore",2020
"291","Taylor Swift",0.403,0.532,0.623,-9.208,0.0331,0.538,0.0925,89.937,"august","folklore",2020
"292","Taylor Swift",0.412,0.515,0.476,-9.843,0.0328,0.314,0.171,135.886,"this is me trying","folklore",2020
"293","Taylor Swift",0.46,0.559,0.31,-10.445,0.0338,0.881,0.106,119.845,"illicit affairs","folklore",2020
"294","Taylor Swift",0.45,0.653,0.452,-11.143,0.055,0.838,0.108,83.433,"invisible string","folklore",2020
"295","Taylor Swift",0.533,0.596,0.709,-8.938,0.0431,0.649,0.114,141.978,"mad woman","folklore",2020
"296","Taylor Swift",0.113,0.354,0.267,-13.69,0.0281,0.731,0.0858,94.219,"epiphany","folklore",2020
"297","Taylor Swift",0.467,0.59,0.379,-8.717,0.0255,0.544,0.0983,96.029,"betty","folklore",2020
"298","Taylor Swift",0.334,0.651,0.269,-12.912,0.0983,0.918,0.0918,150.033,"peace","folklore",2020
"299","Taylor Swift",0.429,0.662,0.181,-15.065,0.0415,0.966,0.133,118.819,"hoax","folklore",2020
"300","Taylor Swift",0.541,0.664,0.316,-10.345,0.519,0.298,0.0812,92.875,"I Forgot That You Existed","Lover",2019
"301","Taylor Swift",0.564,0.552,0.702,-5.707,0.157,0.117,0.105,169.994,"Cruel Summer","Lover",2019
"302","Taylor Swift",0.453,0.359,0.543,-7.582,0.0919,0.492,0.118,68.534,"Lover","Lover",2019
"303","Taylor Swift",0.633,0.777,0.658,-5.191,0.054,0.0767,0.0901,110.048,"The Man","Lover",2019
"304","Taylor Swift",0.166,0.292,0.574,-9.375,0.0401,0.12,0.0663,124.344,"The Archer","Lover",2019
"305","Taylor Swift",0.416,0.897,0.366,-8.029,0.0569,0.00889,0.0715,100.003,"I Think He Knows","Lover",2019
"306","Taylor Swift",0.487,0.662,0.747,-6.926,0.0736,0.028,0.138,150.088,"Miss Americana & The Heartbreak Prince","Lover",2019
"307","Taylor Swift",0.865,0.811,0.719,-6.553,0.0497,0.0129,0.0742,103.979,"Paper Rings","Lover",2019
"308","Taylor Swift",0.248,0.824,0.624,-9.728,0.0827,0.781,0.1,102.012,"Cornelia Street","Lover",2019
"309","Taylor Swift",0.313,0.712,0.732,-6.754,0.0629,0.454,0.319,94.071,"Death By A Thousand Cuts","Lover",2019
"310","Taylor Swift",0.557,0.695,0.71,-6.639,0.05,0.0246,0.133,157.925,"London Boy","Lover",2019
"311","Taylor Swift",0.421,0.433,0.182,-12.566,0.0641,0.907,0.123,207.476,"Soon You’ll Get Better (feat. The Chicks)","Lover",2019
"312","Taylor Swift",0.351,0.739,0.32,-10.862,0.239,0.736,0.111,79.97,"False God","Lover",2019
"313","Taylor Swift",0.714,0.771,0.671,-5.617,0.0553,0.00929,0.0637,85.026,"You Need To Calm Down","Lover",2019
"314","Taylor Swift",0.399,0.756,0.449,-8.746,0.0344,0.13,0.114,111.011,"Afterglow","Lover",2019
"315","Taylor Swift",0.728,0.61,0.83,-4.105,0.0571,0.033,0.118,182.162,"ME! (feat. Brendon Urie of Panic! At The Disco)","Lover",2019
"316","Taylor Swift",0.545,0.737,0.175,-9.912,0.0401,0.971,0.171,70.008,"It’s Nice To Have A Friend","Lover",2019
"317","Taylor Swift",0.265,0.557,0.496,-9.602,0.0563,0.808,0.0772,149.983,"Daylight","Lover",2019
"318","Taylor Swift",0.191,0.606,0.814,-8.128,0.0716,0.0155,0.193,160.004,"...Ready For It? - Karaoke Version","Taylor Swift Karaoke: reputation",2018
"319","Taylor Swift",0.0719,0.746,0.528,-6.304,0.0449,0.000908,0.0713,159.043,"End Game - Karaoke Version","Taylor Swift Karaoke: reputation",2018
"320","Taylor Swift",0.178,0.756,0.517,-7.517,0.194,0.169,0.0588,83.01,"I Did Something Bad - Karaoke Version","Taylor Swift Karaoke: reputation",2018
